window_id,participant_id,session_id,recording_date,scenario_id,trajectory_id,worker_id,hazard_id,window_started_at,window_ended_at,window_duration_seconds,sample_count,rssi_mean,rssi_peak,rssi_min,rssi_std,rssi_slope,warning_duration_seconds,danger_duration_seconds,state_transition_count,packet_loss_ratio,acceleration_mean_g,acceleration_max_g,acceleration_energy,gyroscope_mean_dps,gyroscope_max_dps,gyroscope_energy,orientation_change_deg,sudden_motion,hazard_active,repeated_exposure_count,hazard_type,escalated_within_horizon,target_source,data_origin
WIN-0012358,P038,S09,2026-04-02,PROLONGED_DANGER,TRJ-P038-S09-000006,W18,F01,2026-04-02T15:00:50+00:00,2026-04-02T15:00:59.067400+00:00,9.067,45,-56.063,-49.835,-61.772,4.459,1.8976,2.899,6.168,2,0.0257,1.1697,2.2116,0.403,30.301,89.458,1502.373,25.343,False,True,4,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012359,P039,S09,2026-01-05,FORKLIFT_APPROACH,TRJ-P039-S09-000006,W19,F01,2026-01-05T15:00:50+00:00,2026-01-05T15:00:59.898921+00:00,9.899,79,-66.796,-59.54,-74.896,4.975,3.1788,4.184,2.585,3,0.0395,0.9346,1.4708,0.1122,31.456,105.22,2616.48,23.474,True,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012360,P040,S09,2026-01-08,FORKLIFT_APPROACH,TRJ-P040-S09-000006,W20,F01,2026-01-08T15:00:50+00:00,2026-01-08T15:01:00.365639+00:00,10.366,83,-65.481,-61.795,-71.01,3.905,2.1705,2.176,0.0,3,0.007,0.7768,1.4963,0.09,34.4,84.69,1949.886,17.299,True,True,3,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012361,P001,S10,2026-03-19,SUDDEN_MOTION_AFTER_WARNING,TRJ-P001-S10-000006,W01,L01,2026-03-19T16:00:50+00:00,2026-03-19T16:00:59.793053+00:00,9.793,78,-65.896,-60.448,-72.118,2.295,2.8358,2.698,3.227,1,0.018,1.3276,2.8935,1.5916,79.642,266.445,13174.21,43.512,True,True,2,LASER_CUTTER,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012362,P002,S10,2026-03-22,HAZARD_INACTIVE,TRJ-P002-S10-000006,W02,F02,2026-03-22T16:00:50+00:00,2026-03-22T16:00:59.724664+00:00,9.725,49,-60.112,-54.159,-65.028,4.007,-1.1379,3.411,1.11,1,0.0,0.829,1.157,0.0353,14.121,97.49,1504.522,2.64,False,False,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012363,P003,S10,2026-03-25,NORMAL_PASSAGE,TRJ-P003-S10-000006,W03,F02,2026-03-25T16:00:50+00:00,2026-03-25T16:00:59.896140+00:00,9.896,99,-81.315,-78.591,-83.274,1.705,-0.1474,0.849,0.727,2,0.0001,1.111,1.1406,0.0297,0.0,24.389,109.772,0.0,False,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012364,P004,S10,2026-03-28,RSSI_FLUCTUATION,TRJ-P004-S10-000006,W04,F02,2026-03-28T16:00:50+00:00,2026-03-28T16:01:00.071184+00:00,10.071,81,-70.17,-57.138,-85.111,10.302,-0.3375,2.889,0.663,6,0.0761,0.9501,0.9501,0.0296,13.895,36.28,251.05,12.58,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012365,P005,S10,2026-03-31,NORMAL_PASSAGE,TRJ-P005-S10-000006,W05,F02,2026-03-31T16:00:50+00:00,2026-03-31T16:01:00.013713+00:00,10.014,80,-82.343,-75.816,-90.038,4.795,0.1903,2.811,0.509,1,0.0,1.0383,1.0383,0.0595,1.686,53.813,403.671,11.602,False,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012366,P006,S10,2026-04-03,NORMAL_PASSAGE,TRJ-P006-S10-000006,W06,F03,2026-04-03T16:00:50+00:00,2026-04-03T16:00:59.940737+00:00,9.941,80,-79.556,-72.805,-86.81,4.576,1.6753,1.671,0.752,4,0.0761,1.1597,1.425,0.0969,1.033,27.704,69.92,0.0,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012367,P007,S10,2026-01-06,HAZARD_INACTIVE,TRJ-P007-S10-000006,W07,G01,2026-01-06T16:00:50+00:00,2026-01-06T16:00:59.802297+00:00,9.802,98,-62.404,-56.326,-67.836,3.211,1.5417,2.602,2.724,1,0.0089,1.248,2.0128,0.357,15.198,43.752,506.844,7.614,False,False,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012368,P008,S10,2026-01-09,FORKLIFT_CROSSING,TRJ-P008-S10-000006,W08,F03,2026-01-09T16:00:50+00:00,2026-01-09T16:00:59.661915+00:00,9.662,77,-63.711,-53.97,-72.251,6.449,2.6383,3.013,1.378,0,0.0551,1.1805,1.4732,0.1246,35.427,109.655,1446.69,21.982,False,True,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012369,P009,S10,2026-01-12,NORMAL_PASSAGE,TRJ-P009-S10-000006,W09,L01,2026-01-12T16:00:50+00:00,2026-01-12T16:00:59.806803+00:00,9.807,98,-81.178,-77.77,-85.411,2.65,1.5434,1.395,0.0,1,0.0,1.2237,1.2804,0.0573,13.722,43.356,303.705,19.473,False,True,0,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012370,P010,S10,2026-01-15,HAZARD_INACTIVE,TRJ-P010-S10-000006,W10,G01,2026-01-15T16:00:50+00:00,2026-01-15T16:01:00.621461+00:00,10.621,85,-57.3,-49.815,-65.804,4.944,1.619,1.991,1.61,6,0.0587,1.1115,1.1115,0.0,26.682,70.128,1392.623,21.959,False,False,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012371,P011,S10,2026-01-18,FORKLIFT_APPROACH,TRJ-P011-S10-000006,W11,F02,2026-01-18T16:00:50+00:00,2026-01-18T16:01:00.269937+00:00,10.27,103,-68.279,-64.653,-72.819,2.536,3.4025,4.513,2.346,4,0.0157,1.1444,1.7494,0.2457,28.928,118.725,2540.925,3.045,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012372,P012,S10,2026-01-21,FORKLIFT_CROSSING,TRJ-P012-S10-000006,W12,F02,2026-01-21T16:00:50+00:00,2026-01-21T16:00:59.874405+00:00,9.874,49,-64.318,-56.645,-70.322,4.295,1.0817,2.899,1.549,1,0.0771,1.297,2.251,0.5166,29.373,107.407,1429.129,27.239,True,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012373,P013,S10,2026-01-24,PROLONGED_DANGER,TRJ-P013-S10-000006,W13,F01,2026-01-24T16:00:50+00:00,2026-01-24T16:00:59.738210+00:00,9.738,78,-60.988,-54.405,-66.531,3.731,-0.3277,2.31,5.982,0,0.0442,1.1791,1.7676,0.3197,28.768,101.855,1449.758,10.825,True,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012374,P014,S10,2026-01-27,NORMAL_PASSAGE,TRJ-P014-S10-000006,W14,F01,2026-01-27T16:00:50+00:00,2026-01-27T16:01:00.391003+00:00,10.391,104,-81.158,-77.821,-86.003,2.048,0.0385,0.478,0.172,2,0.0087,0.9595,1.4869,0.1416,0.0,39.726,204.195,14.92,False,False,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012375,P015,S10,2026-01-30,NORMAL_PASSAGE,TRJ-P015-S10-000006,W15,L01,2026-01-30T16:00:50+00:00,2026-01-30T16:00:59.830391+00:00,9.83,79,-81.421,-78.271,-85.628,3.332,0.0156,0.855,0.0,0,0.0689,1.0365,1.3836,0.0405,12.931,66.465,669.939,7.956,False,True,0,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012376,P016,S10,2026-02-02,FORKLIFT_APPROACH,TRJ-P016-S10-000006,W16,F01,2026-02-02T16:00:50+00:00,2026-02-02T16:01:00.128638+00:00,10.129,101,-64.514,-60.78,-69.909,2.871,4.1011,2.59,0.0,2,0.1035,1.0012,1.8661,0.1827,30.629,90.441,1830.957,28.151,True,True,0,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012377,P017,S10,2026-02-05,REPEATED_EXPOSURE,TRJ-P017-S10-000006,W17,F02,2026-02-05T16:00:50+00:00,2026-02-05T16:00:59.729670+00:00,9.73,78,-60.331,-53.272,-67.065,4.271,0.3263,3.998,2.447,1,0.0499,1.1138,1.9168,0.4979,23.078,112.07,2882.684,25.845,False,True,5,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012378,P018,S10,2026-02-08,RSSI_FLUCTUATION,TRJ-P018-S10-000006,W18,G01,2026-02-08T16:00:50+00:00,2026-02-08T16:00:59.492757+00:00,9.493,95,-70.132,-57.324,-80.779,9.649,-0.4859,2.811,0.383,3,0.1403,1.2146,1.4695,0.1177,10.335,27.23,173.126,0.995,False,True,0,GRINDING_MACHINE,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012379,P019,S10,2026-02-11,FORKLIFT_APPROACH,TRJ-P019-S10-000006,W19,F01,2026-02-11T16:00:50+00:00,2026-02-11T16:01:00.000231+00:00,10.0,80,-62.453,-56.371,-71.085,5.7,1.9798,4.001,2.68,1,0.0619,1.1241,1.7744,0.1525,31.996,98.378,2572.108,0.0,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012380,P020,S10,2026-02-14,RSSI_FLUCTUATION,TRJ-P020-S10-000006,W20,F01,2026-02-14T16:00:50+00:00,2026-02-14T16:00:59.544057+00:00,9.544,48,-67.273,-56.623,-78.012,7.542,0.4941,2.32,0.593,3,0.12,1.2256,1.2256,0.0421,13.147,28.988,139.204,7.839,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012381,P021,S10,2026-02-17,RSSI_FLUCTUATION,TRJ-P021-S10-000006,W01,F03,2026-02-17T16:00:50+00:00,2026-02-17T16:00:59.992280+00:00,9.992,80,-69.585,-59.581,-79.521,7.784,1.2675,3.443,0.42,4,0.0642,1.1816,1.1953,0.0283,12.164,92.146,2167.358,0.0,False,True,2,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012382,P022,S10,2026-02-20,IMPACT_CANDIDATE,TRJ-P022-S10-000006,W02,F03,2026-02-20T16:00:50+00:00,2026-02-20T16:00:59.920756+00:00,9.921,99,-62.726,-55.56,-71.696,4.901,-0.1644,2.802,1.761,2,0.0663,1.5436,5.2629,8.0601,84.433,315.23,29191.865,60.019,True,True,3,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012383,P023,S10,2026-02-23,NORMAL_PASSAGE,TRJ-P023-S10-000006,W03,F03,2026-02-23T16:00:50+00:00,2026-02-23T16:01:00.248376+00:00,10.248,82,-86.269,-80.591,-88.068,1.888,-0.8404,1.474,0.0,1,0.0608,0.8372,0.8372,0.0,17.178,17.178,83.597,5.075,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012384,P024,S10,2026-02-26,RSSI_FLUCTUATION,TRJ-P024-S10-000006,W04,F02,2026-02-26T16:00:50+00:00,2026-02-26T16:01:00.010042+00:00,10.01,100,-68.214,-56.155,-81.173,7.88,0.2891,2.616,1.53,2,0.0434,1.0331,1.6266,0.2456,17.386,66.842,742.124,6.451,True,True,0,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012385,P025,S10,2026-03-01,BLE_PACKET_LOSS,TRJ-P025-S10-000006,W05,F02,2026-03-01T16:00:50+00:00,2026-03-01T16:01:00.029182+00:00,10.029,50,-74.489,-66.014,-82.795,6.212,-0.0788,0.886,1.498,2,0.2983,1.099,1.3302,0.0516,24.333,87.015,2242.309,22.952,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012386,P026,S10,2026-03-04,PROLONGED_DANGER,TRJ-P026-S10-000006,W06,F03,2026-03-04T16:00:50+00:00,2026-03-04T16:00:59.492669+00:00,9.493,95,-59.243,-54.604,-63.243,2.895,0.5521,1.529,5.588,1,0.0657,1.0499,1.6882,0.195,19.326,91.66,2289.248,20.175,False,True,6,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012387,P027,S10,2026-03-07,NORMAL_WORK_NEAR_MACHINE,TRJ-P027-S10-000006,W07,F03,2026-03-07T16:00:50+00:00,2026-03-07T16:01:00.267443+00:00,10.267,82,-77.71,-72.201,-81.48,3.524,1.5253,6.371,0.459,2,0.0484,1.1402,1.9484,0.4371,15.108,76.447,1630.027,5.825,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012388,P028,S10,2026-03-10,RSSI_FLUCTUATION,TRJ-P028-S10-000006,W08,G01,2026-03-10T16:00:50+00:00,2026-03-10T16:01:00.023989+00:00,10.024,100,-71.472,-59.543,-83.012,9.212,0.1556,3.289,0.171,2,0.1045,1.1054,1.1054,0.026,21.174,22.056,141.457,19.283,False,True,1,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012389,P029,S10,2026-03-13,FORKLIFT_CROSSING,TRJ-P029-S10-000006,W09,F02,2026-03-13T16:00:50+00:00,2026-03-13T16:01:00.559416+00:00,10.559,53,-64.795,-57.782,-73.418,5.949,1.4248,4.64,1.427,2,0.0,1.1192,1.844,0.3791,38.137,146.727,3854.0,22.635,True,True,3,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012390,P030,S10,2026-03-16,RSSI_FLUCTUATION,TRJ-P030-S10-000006,W10,F03,2026-03-16T16:00:50+00:00,2026-03-16T16:00:59.883629+00:00,9.884,99,-67.302,-57.45,-77.584,7.469,0.1694,3.415,0.057,6,0.0365,0.9984,0.9984,0.0426,14.227,26.182,204.635,9.356,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012391,P031,S10,2026-03-19,AIR_QUALITY_DEGRADATION,TRJ-P031-S10-000006,W11,F02,2026-03-19T16:00:50+00:00,2026-03-19T16:01:00.024888+00:00,10.025,100,-76.445,-71.58,-81.192,3.01,-0.5895,0.783,0.831,1,0.03,1.0144,1.0532,0.0348,21.122,68.424,893.865,4.662,False,False,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012392,P032,S10,2026-03-22,IMPACT_CANDIDATE,TRJ-P032-S10-000006,W12,G01,2026-03-22T16:00:50+00:00,2026-03-22T16:01:00.260749+00:00,10.261,82,-60.422,-53.883,-64.954,4.1,2.293,2.18,2.325,1,0.1105,1.3966,4.8654,5.2002,87.878,287.377,20228.529,52.213,True,True,1,GRINDING_MACHINE,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012393,P033,S10,2026-03-25,NORMAL_WORK_NEAR_MACHINE,TRJ-P033-S10-000006,W13,L01,2026-03-25T16:00:50+00:00,2026-03-25T16:01:00.243631+00:00,10.244,102,-79.47,-72.49,-85.834,3.848,-1.2313,3.763,0.021,1,0.0771,1.1012,1.1012,0.0036,16.92,47.842,191.84,10.12,False,True,2,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012394,P034,S10,2026-03-28,NORMAL_WORK_NEAR_MACHINE,TRJ-P034-S10-000006,W14,L01,2026-03-28T16:00:50+00:00,2026-03-28T16:00:59.866890+00:00,9.867,79,-71.013,-67.903,-73.001,2.937,-0.2823,3.724,0.269,1,0.0308,0.8793,1.1444,0.0742,16.729,62.004,511.492,4.744,False,True,2,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012395,P035,S10,2026-03-31,NORMAL_PASSAGE,TRJ-P035-S10-000006,W15,L01,2026-03-31T16:00:50+00:00,2026-03-31T16:01:00.516528+00:00,10.517,84,-86.635,-83.275,-89.353,2.401,0.9128,1.923,0.0,3,0.0,0.9683,1.6906,0.2575,20.729,55.546,786.758,16.219,False,True,0,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012396,P036,S10,2026-04-03,FORKLIFT_CROSSING,TRJ-P036-S10-000006,W16,F03,2026-04-03T16:00:50+00:00,2026-04-03T16:00:59.918181+00:00,9.918,50,-67.543,-60.962,-75.633,4.213,0.693,3.491,3.142,0,0.024,1.0678,2.2588,0.6215,33.636,126.743,2266.666,8.738,True,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012397,P037,S10,2026-01-06,FORKLIFT_APPROACH,TRJ-P037-S10-000006,W17,F03,2026-01-06T16:00:50+00:00,2026-01-06T16:01:00.018877+00:00,10.019,80,-64.398,-55.761,-72.119,5.55,2.9985,2.861,1.406,1,0.013,1.0497,1.5918,0.2361,20.538,113.266,2118.503,30.898,True,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012398,P038,S10,2026-01-09,REPEATED_EXPOSURE,TRJ-P038-S10-000006,W18,G01,2026-01-09T16:00:50+00:00,2026-01-09T16:00:59.949235+00:00,9.949,80,-62.068,-53.874,-72.164,6.176,0.4329,3.464,1.37,4,0.0613,1.3232,1.9279,0.2852,39.632,130.717,2652.433,26.308,False,True,4,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012399,P039,S10,2026-01-12,NORMAL_WORK_NEAR_MACHINE,TRJ-P039-S10-000006,W19,L01,2026-01-12T16:00:50+00:00,2026-01-12T16:00:59.588729+00:00,9.589,77,-68.991,-61.556,-74.29,3.583,0.2409,3.425,0.651,1,0.0,0.8917,1.036,0.058,24.912,71.193,1493.836,7.265,False,True,4,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012400,P040,S10,2026-01-15,FORKLIFT_APPROACH,TRJ-P040-S10-000006,W20,F03,2026-01-15T16:00:50+00:00,2026-01-15T16:00:59.851963+00:00,9.852,99,-71.79,-64.527,-77.526,4.976,3.3268,3.801,2.434,1,0.0472,0.9461,1.7354,0.1837,30.665,92.96,2343.522,24.682,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012401,P001,S11,2026-03-26,IMPACT_CANDIDATE,TRJ-P001-S11-000006,W01,F03,2026-03-26T17:00:50+00:00,2026-03-26T17:00:59.808661+00:00,9.809,78,-61.94,-54.521,-67.965,4.316,2.3242,2.36,2.846,1,0.07,1.4549,5.1841,7.604,85.893,276.857,11192.453,44.204,True,True,1,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012402,P002,S11,2026-03-29,PROLONGED_DANGER,TRJ-P002-S11-000006,W02,F02,2026-03-29T17:00:50+00:00,2026-03-29T17:01:00.787476+00:00,10.787,108,-61.213,-55.093,-66.441,2.743,0.121,2.575,5.109,2,0.0486,0.8801,1.512,0.1814,28.72,98.753,1991.104,12.739,False,True,2,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012403,P003,S11,2026-04-01,IMPACT_CANDIDATE,TRJ-P003-S11-000006,W03,L01,2026-04-01T17:00:50+00:00,2026-04-01T17:00:59.907777+00:00,9.908,99,-60.323,-51.373,-68.479,6.121,0.7039,2.066,2.597,3,0.0363,1.7693,4.429,5.3483,89.226,317.638,15933.54,66.42,True,True,0,LASER_CUTTER,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012404,P004,S11,2026-04-04,PROLONGED_DANGER,TRJ-P004-S11-000006,W04,F02,2026-04-04T17:00:50+00:00,2026-04-04T17:01:00.395569+00:00,10.396,83,-57.541,-50.681,-62.311,3.395,1.1785,3.292,6.055,1,0.0178,0.8918,0.8997,0.0339,22.013,119.924,2862.104,24.936,False,True,4,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012405,P005,S11,2026-01-07,FORKLIFT_CROSSING,TRJ-P005-S11-000006,W05,F03,2026-01-07T17:00:50+00:00,2026-01-07T17:01:00.037870+00:00,10.038,100,-63.655,-60.324,-67.383,1.835,1.1655,3.225,2.362,0,0.0789,0.9974,2.1399,0.6529,37.858,151.504,2704.565,19.95,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012406,P006,S11,2026-01-10,SUDDEN_MOTION_AFTER_WARNING,TRJ-P006-S11-000006,W06,G01,2026-01-10T17:00:50+00:00,2026-01-10T17:00:59.918216+00:00,9.918,79,-65.229,-61.578,-69.749,2.015,2.1033,3.574,2.417,1,0.0783,1.496,2.9769,1.6206,90.801,212.047,4901.933,36.315,True,True,0,GRINDING_MACHINE,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012407,P007,S11,2026-01-13,PROLONGED_DANGER,TRJ-P007-S11-000006,W07,G01,2026-01-13T17:00:50+00:00,2026-01-13T17:00:59.792520+00:00,9.793,98,-59.306,-54.809,-65.567,3.293,0.1768,1.792,4.757,1,0.0492,1.0678,1.7595,0.3107,34.286,50.315,592.392,13.522,True,True,3,GRINDING_MACHINE,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012408,P008,S11,2026-01-16,FORKLIFT_CROSSING,TRJ-P008-S11-000006,W08,F03,2026-01-16T17:00:50+00:00,2026-01-16T17:01:00.091827+00:00,10.092,101,-61.048,-56.042,-68.786,4.837,0.8837,4.4,2.887,2,0.0475,1.1031,2.1739,0.3196,46.068,108.418,1693.722,19.681,True,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012409,P009,S11,2026-01-19,REPEATED_EXPOSURE,TRJ-P009-S11-000006,W09,F02,2026-01-19T17:00:50+00:00,2026-01-19T17:01:00.094874+00:00,10.095,81,-65.321,-59.917,-70.801,3.468,0.0529,5.67,3.115,2,0.0367,1.3339,1.8726,0.4242,23.135,129.522,4992.024,9.087,True,True,6,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012410,P010,S11,2026-01-22,RSSI_FLUCTUATION,TRJ-P010-S11-000006,W10,F01,2026-01-22T17:00:50+00:00,2026-01-22T17:00:59.849788+00:00,9.85,98,-65.196,-54.661,-78.059,8.18,1.9145,3.198,0.721,1,0.0466,0.8999,1.2605,0.0785,20.131,47.433,376.197,0.0,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012411,P011,S11,2026-01-25,RSSI_FLUCTUATION,TRJ-P011-S11-000006,W11,L01,2026-01-25T17:00:50+00:00,2026-01-25T17:01:00.249399+00:00,10.249,102,-71.423,-60.435,-79.832,6.859,-0.3363,3.339,0.99,3,0.073,1.1023,1.4012,0.1225,18.389,32.798,307.475,18.374,False,True,0,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012412,P012,S11,2026-01-28,SUDDEN_MOTION_AFTER_WARNING,TRJ-P012-S11-000006,W12,F02,2026-01-28T17:00:50+00:00,2026-01-28T17:01:00.705986+00:00,10.706,107,-58.063,-54.706,-62.093,2.542,1.7391,4.392,2.433,1,0.0248,1.3294,2.7469,0.6764,67.048,240.729,8258.404,68.795,True,True,5,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012413,P013,S11,2026-01-31,NORMAL_PASSAGE,TRJ-P013-S11-000006,W13,G01,2026-01-31T17:00:50+00:00,2026-01-31T17:00:59.687781+00:00,9.688,97,-84.526,-82.753,-86.96,2.37,1.5291,3.208,0.184,3,0.0568,1.2719,1.3612,0.101,3.149,64.625,567.739,0.0,False,False,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012414,P014,S11,2026-02-03,PROLONGED_DANGER,TRJ-P014-S11-000006,W14,F01,2026-02-03T17:00:50+00:00,2026-02-03T17:00:59.465993+00:00,9.466,76,-60.109,-54.555,-64.132,3.791,-0.4052,1.946,6.975,0,0.0934,1.1575,1.3661,0.0716,27.252,85.259,2122.457,17.605,False,True,2,FORKLIFT,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012415,P015,S11,2026-02-06,NORMAL_PASSAGE,TRJ-P015-S11-000006,W15,F03,2026-02-06T17:00:50+00:00,2026-02-06T17:01:00.026621+00:00,10.027,80,-86.693,-84.269,-90.24,1.458,-0.9987,1.607,0.0,2,0.0072,0.9571,1.0906,0.0147,8.857,49.169,659.816,16.214,False,True,1,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012416,P016,S11,2026-02-09,NORMAL_PASSAGE,TRJ-P016-S11-000006,W16,G01,2026-02-09T17:00:50+00:00,2026-02-09T17:01:00.535856+00:00,10.536,53,-79.399,-76.157,-85.182,2.229,0.5497,2.329,0.0,0,0.057,0.9775,0.9775,0.0146,15.214,24.384,94.103,12.852,False,False,0,GRINDING_MACHINE,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012417,P017,S11,2026-02-12,NORMAL_WORK_NEAR_MACHINE,TRJ-P017-S11-000006,W17,L01,2026-02-12T17:00:50+00:00,2026-02-12T17:00:59.410200+00:00,9.41,75,-72.4,-65.326,-77.91,3.621,0.944,3.459,0.02,2,0.0766,1.0749,1.2425,0.0566,22.045,34.831,235.987,11.192,False,True,2,LASER_CUTTER,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012418,P018,S11,2026-02-15,REPEATED_EXPOSURE,TRJ-P018-S11-000006,W18,L01,2026-02-15T17:00:50+00:00,2026-02-15T17:01:00.204392+00:00,10.204,102,-65.929,-61.441,-69.088,2.0,0.4487,4.65,2.233,0,0.0714,1.4253,2.6731,1.37,49.721,118.334,3783.064,35.438,False,True,6,LASER_CUTTER,1,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
WIN-0012419,P019,S11,2026-02-18,FORKLIFT_APPROACH,TRJ-P019-S11-000006,W19,F03,2026-02-18T17:00:50+00:00,2026-02-18T17:01:00.152274+00:00,10.152,81,-64.944,-59.025,-70.501,3.769,1.8892,5.62,0.927,1,0.0332,0.9936,1.6415,0.0873,30.052,106.466,1716.402,22.52,False,True,0,FORKLIFT,0,SYNTHETIC_CONTROLLED_SCENARIO,SYNTHETIC
